"Dataset","N","Male","Female","Right","Left","AgeMin","AgeMax","AgeMed","ICVMin","ICVMax","ICVMed","File","MaleProp","RightProp","ScannerField","FSVersion","yi","vi","df"
"Colm_UCSF",88,46,42,NA,NA,13,17,15,1230000,1810000,1560000,"Colm_UCSF/ASY_DescriptiveInfo.Rdata",0.522727273,NA,NA,NA,0.442152186729407,0.012617807794423,86
"ClinG_sample",323,132,191,307,15,18,58,24,1062340,2081450,1581790,"Egle/ClinG_sample/ASY_DescriptiveInfo.Rdata",0.408668731,0.953416149,NA,NA,0.46991951214974,0.00343780858807902,322
"HMS_sample",55,21,34,44,7,19,64,41,1155270,1921180,1525650,"Egle/HMS_sample/ASY_DescriptiveInfo.Rdata",0.381818182,0.862745098,NA,NA,-0.358414004963574,0.0197079685088336,53
"EstherCOBRE",70,50,20,69,1,18,65,34.5,1070000,1920000,1505000,"EstherCOBRE/ASY_DescriptiveInfo.Rdata",0.714285714,0.985714286,NA,NA,0.468592760556329,0.0165640236958642,66
"EstherMCIC",164,102,62,150,5,18,60,27,1290000,1990000,1615000,"EstherMCIC/ASY_DescriptiveInfo.Rdata",0.62195122,0.967741935,NA,NA,-0.0437353524655911,0.00610339262516857,163
"FIDMAG",117,55,62,117,0,21,63,41,1211550,1850590,1509640,"FIDMAG/ASY_DescriptiveInfo.Rdata",0.47008547,1,NA,NA,0.0472575750011828,0.00870536207997823,114
"GEB",674,305,374,616,26,16.92,24.08,20.33,861850,1597510,1129565,"GEB/ASY_DescriptiveInfo.Rdata",0.449189985,0.959501558,3,5.3,0.128840080403683,0.00149377760468032,674
"GloriaBPSydney",100,47,53,91,8,14,30,22,995969,1784914,1360040,"GloriaBPSydney/ASY_DescriptiveInfo.Rdata",0.47,0.919191919,NA,NA,0.181076934430707,0.0103713717152185,97
"JPCapeTown",26,10,16,26,0,19,56,29,1333950,1885170,1577910,"JPCapeTown/ASY_DescriptiveInfo.Rdata",0.384615385,1,NA,NA,0.312463501432332,0.0419526687945471,24
"Malt",44,18,26,43,1,20,50,27.5,970748,1648073,1307202,"Malt/ASY_DescriptiveInfo.Rdata",0.409090909,0.977272727,NA,NA,0.194694247735102,0.0236965796523388,42
"MatthewSacchet",59,23,36,49,9,18.85,60.53,35.73,1060000,1710000,1430000,"MatthewSacchet/ASY_DescriptiveInfo.Rdata",0.389830508,0.844827586,NA,NA,0.251773500307955,0.0174863550462485,58
"MDD_Ilya",74,31,43,NA,NA,20,64,40.5,1300000,1930000,1570000,"MDD_Ilya/ASY_DescriptiveInfo.Rdata",0.418918919,NA,NA,NA,-0.122385464489971,0.0139929041799891,71
"MichelleLBC",636,336,300,593,38,71.04,74.22,72.69,1059294,1812082,1433641,"MichelleLBC/ASY_DescriptiveInfo.Rdata",0.528301887,0.93977813,NA,NA,-0.0729455238896693,0.00159913959286726,626
"ASY_results_FOR2107",425,160,265,403,22,18,65,27,1150870,1948960,1544530,"Muenster/ASY_results_FOR2107/ASY_DescriptiveInfo.Rdata",0.376470588,0.948235294,NA,NA,0.242324236185072,0.00244503685919558,420
"ASY_results_MuensterCohort",739,323,416,725,14,17,65,32,930805,2015100,1432380,"Muenster/ASY_results_MuensterCohort/ASY_DescriptiveInfo.Rdata",0.437077131,0.98105548,NA,NA,0.0550233585054794,0.00138139832412498,724
"NESDA",65,23,42,NA,NA,21,56,40,992501,1906610,1499970,"NESDA/ASY_DescriptiveInfo.Rdata",0.353846154,NA,NA,NA,0.0316976521678406,0.0158809900091504,62
"NeuroIMAGE",388,180,208,NA,NA,7.72,28.59,16.53,1259250,2025730,1579145,"NeuroIMAGE/ASY_DescriptiveInfo.Rdata",0.463917526,NA,NA,NA,0.145370881176959,0.00269484359079222,374
"NicolaMAS",532,242,290,497,16,70.3,90.06,78.08,912609,1884820,1376990,"NicolaMAS/ASY_DescriptiveInfo.Rdata",0.454887218,0.968810916,NA,NA,0.0638756490817997,0.00191961695262991,521
"NicolaOATS",413,143,270,369,23,65,89,69,1052340,1882020,1425270,"NicolaOATS/ASY_DescriptiveInfo.Rdata",0.346246973,0.941326531,NA,NA,0.0675782508979628,0.00245057068458977,408
"NORM_Moscow",54,54,0,NA,NA,16.07,27.62,22.94,1149026,1872418,1533725,"NORM_Moscow/ASY_DescriptiveInfo_nosex.Rdata",1,NA,NA,NA,0.407695853486725,0.0204359991410403,52
"NUIG",83,48,35,69,5,18,58,36,1270000,1960000,1570000,"NUIG/ASY_DescriptiveInfo.Rdata",0.578313253,0.932432432,NA,NA,-0.232276521302467,0.0115390583277999,88
"01_Cheng_1.5T",38,11,27,NA,NA,18,49,30.5,1123950,1641540,1367960,"OCD/01_Cheng_1.5T/ASY_DescriptiveInfo.Rdata",0.289473684,NA,1.5,NA,-0.00639657845929858,0.0277783460585554,35
"01_Cheng_3T",93,27,66,NA,NA,22,39,25,933842,1753880,1307235,"OCD/01_Cheng_3T/ASY_DescriptiveInfo.Rdata",0.290322581,NA,3,NA,0.278616890672522,0.0112914531074349,91
"02_Heuvel_1.5T",49,19,30,44,5,21,53,29,1162690,1843920,1478330,"OCD/02_Heuvel_1.5T/ASY_DescriptiveInfo.Rdata",0.387755102,0.897959184,1.5,NA,0.241345641117653,0.0214400804009009,47
"02_Heuvel_3T",36,17,19,29,5,21.51,64.02,39.55,1271150,1780840,1567660,"OCD/02_Heuvel_3T/ASY_DescriptiveInfo.Rdata",0.472222222,0.852941176,3,NA,-0.181798284843957,0.0290435802338886,34
"03_Huyser",23,9,14,21,2,8.67,16.83,14.42,1210000,1600000,1400000,"OCD/03_Huyser/ASY_DescriptiveInfo.Rdata",0.391304348,0.913043478,3,NA,0.268473012654157,0.0470926763300818,21
"04_Mataix_Cols",33,21,12,17,2,21,63,32,1200000,1970000,1450000,"OCD/04_Mataix_Cols/ASY_DescriptiveInfo.Rdata",0.636363636,0.894736842,1.5,NA,0.228425348585628,0.0320652834355698,31
"OXUK",35,16,19,31,4,13.7,18.88,16.27,1370000,1960000,1640000,"OXUK/ASY_DescriptiveInfo.Rdata",0.457142857,0.885714286,NA,NA,0.0849895316667755,0.0295179885366608,33
"GRADUAL",449,207,242,NA,NA,17,27,20,897723,1833040,1432528,"QiuOld/GRADUAL/ASY_DescriptiveInfo.Rdata",0.461024499,NA,3,5.3,-0.310692624892087,0.00233987712852939,447
"OLDERS",193,58,135,NA,NA,30,80,60,1052606,1787736,1393392,"QiuOld/OLDERS/ASY_DescriptiveInfo.Rdata",0.300518135,NA,3,5.3,0.108011657300709,0.00523871489091887,191
"QTIM",1040,366,674,NA,NA,15.4,30.11,22.04,1140000,2010000,1470000,"QTIM/ASY_DescriptiveInfo.Rdata",0.351923077,NA,NA,NA,0.511300967539879,0.00109037062652228,1036
"Quinn",54,23,31,NA,NA,7,24,17,1280000,1880000,1570000,"Quinn/ASY_DescriptiveInfo.Rdata",0.425925926,NA,NA,NA,0.634335080164484,0.0226639716408234,52
"SaoPaulo1",69,45,24,NA,NA,17,43,27,787079,1316860,1045415,"SaoPaulo1/ASY_DescriptiveInfo.Rdata",0.652173913,NA,NA,5.3,-0.111641839712474,0.0152459386391999,65
"SaoPaulo3",85,45,40,NA,NA,18,50,29,1014957,1860720,1465983,"SaoPaulo3/ASY_DescriptiveInfo.Rdata",0.529411765,NA,NA,NA,-0.490140068783422,0.0138286252285618,80
"SaudEPIGEN",68,39,29,63,5,18.35,54.11,33.44,920698,2020000,1560000,"SaudEPIGEN/ASY_DescriptiveInfo.Rdata",0.573529412,0.926470588,NA,NA,0.124920092758704,0.0150418285789167,66
"SHIP-2",448,250,198,408,22,31,89,57,1215740,2036700,1573160,"SHIP/SHIP-2/ASY_DescriptiveInfo.Rdata",0.558035714,0.948837209,NA,NA,-0.153667418492623,0.000886771987513667,1140
"SHIP-TREND-0",937,528,409,855,36,21,81,51,1166230,2047120,1596805,"SHIP/SHIP-TREND-0/ASY_DescriptiveInfo.Rdata",0.563500534,0.95959596,NA,NA,-0.155937471791279,0.000475861893537531,2126
"StenerEOP",47,20,27,44,3,12.01,18.78,16.13,1288205,1880424,1531958,"StenerEOP/ASY_DescriptiveInfo.Rdata",0.425531915,0.936170213,NA,NA,0.910612722113143,0.0314357281074923,44
"UMCG_sample_groenewold",23,6,17,NA,NA,24,66,44,1207950,1816640,1471080,"UMCG_sample_groenewold/ASY_DescriptiveInfo.Rdata",0.260869565,NA,NA,NA,0.40770110942572,0.051576671300642,20
"1.5T_Adults_Lateralization",20,14,6,NA,NA,18,38,24.5,1084040,1685950,1424395,"Venkat/1.5T_Adults_Lateralization/ASY_DescriptiveInfo.Rdata",0.7,NA,1.5,NA,-0.116281441394993,0.0503380343403224,19
"3T_Adults_Lateralization",170,108,62,NA,NA,18,45,26,995985,1710000,1410000,"Venkat/3T_Adults_Lateralization/ASY_DescriptiveInfo.Rdata",0.635294118,NA,3,NA,-0.0435695507371296,0.00588793619338657,169
"3T_Child_Adolescent_Lateralization",14,7,7,NA,NA,10,18,14,1140000,1670000,1340000,"Venkat/3T_Child_Adolescent_Lateralization/ASY_DescriptiveInfo.Rdata",0.5,NA,3,NA,NA,NA,NA
"Cousijn",40,25,15,37,3,17.66,26.04,21.68,979900,1884780,1481670,"Vermont/Cousijn/ASY_DescriptiveInfo.Rdata",0.625,0.925,NA,NA,1.12160613160621,0.0407250039307082,39
"DStein",63,50,13,63,0,3,53,25,1170000,1860000,1600000,"Vermont/DStein/ASY_DescriptiveInfo.Rdata",0.793650794,1,NA,NA,0.152441234961582,0.0171460875433611,58
"EStein",230,113,117,230,0,18,55,29.5,856579,1829470,1409095,"Vermont/EStein/ASY_DescriptiveInfo.Rdata",0.491304348,1,NA,NA,-0.153634363350302,0.0044572764704891,226
"Foxe",22,15,4,NA,NA,20,55,40,875116,1410000,1285000,"Vermont/Foxe/ASY_DescriptiveInfo.Rdata",0.789473684,NA,NA,NA,-0.124716481357304,0.0503888550180537,19
"Garavan",15,11,4,NA,NA,19,33,22,1230000,1700000,1470000,"Vermont/Garavan/ASY_DescriptiveInfo.Rdata",0.733333333,NA,NA,NA,NA,NA,NA
"London",101,45,56,99,2,18,54,33,1317580,1897910,1578800,"Vermont/London/ASY_DescriptiveInfo.Rdata",0.445544554,0.98019802,NA,NA,-0.168841994126328,0.0102449879746493,98
"Luijten",43,27,16,43,0,18,28,22,1267940,1884160,1558980,"Vermont/Luijten/ASY_DescriptiveInfo.Rdata",0.627906977,1,NA,NA,0.0494968139772026,0.0263480254551828,37
"Momenan",140,73,67,128,12,21,55,29,880047,1870000,1380000,"Vermont/Momenan/ASY_DescriptiveInfo.Rdata",0.521428571,0.914285714,NA,NA,-0.0415602003872035,0.00735929136123612,135
"Orr",14,13,1,14,0,14,19,16,1459160,1816790,1654990,"Vermont/Orr/ASY_DescriptiveInfo.Rdata",0.928571429,1,NA,NA,NA,NA,NA
"Ozlem",22,12,11,20,1,17,23,20,1002660,1603610,1363665,"Vermont/Ozlem/ASY_DescriptiveInfo.Rdata",0.52173913,0.952380952,NA,NA,0.32475070606457,0.0457709352410747,22
"Paulus",31,18,13,NA,NA,18,55,37,1205720,1710840,1460350,"Vermont/Paulus/ASY_DescriptiveInfo.Rdata",0.580645161,NA,NA,NA,-0.192716005322967,0.033952324311794,29
"Schmaal",18,18,0,18,0,29,56,43,1443460,1837480,1652215,"Vermont/Schmaal/ASY_DescriptiveInfo_nosex.Rdata",1,1,NA,NA,NA,NA,NA
"Sinha",131,86,45,115,15,19,50,27,844969,1350000,1090000,"Vermont/Sinha/ASY_DescriptiveInfo.Rdata",0.65648855,0.884615385,NA,NA,0.530150304819236,0.00898054860511783,126
"Sjoerds",20,14,6,17,3,27,68,49.5,1260000,1850000,1565000,"Vermont/Sjoerds/ASY_DescriptiveInfo.Rdata",0.7,0.85,NA,NA,-0.00743949184900243,0.0500013836509743,19
"VanHolst",24,24,0,24,0,21,53,38.5,1295890,2013820,1674265,"Vermont/VanHolst/ASY_DescriptiveInfo_nosex.Rdata",1,1,NA,NA,0.200170420151622,0.0425014207729933,23
"Yucel",179,116,66,NA,NA,18,55,19,1290000,1990000,1590000,"Vermont/Yucel/ASY_DescriptiveInfo.Rdata",0.637362637,NA,NA,NA,-0.0736468452998825,0.00557062182728507,179
"Kwon_3T",89,54,35,NA,NA,18,48,25,1190000,1920000,1570000,"YunOCD/Kwon_3T/ASY_DescriptiveInfo.Rdata",0.606741573,NA,3,NA,-0.116031278494021,0.0114401321453918,87
"KwonNMC_15T",103,57,46,NA,NA,18,36,24,1200000,1830000,1550000,"YunOCD/KwonNMC_15T/ASY_DescriptiveInfo.Rdata",0.553398058,NA,1.5,NA,0.105375859416539,0.00985835329288125,101
"KwonSNU_15T",45,29,16,NA,NA,18,42,24,1250000,1920000,1560000,"YunOCD/KwonSNU_15T/ASY_DescriptiveInfo.Rdata",0.644444444,NA,1.5,NA,-0.086544539874402,0.0228123858793417,43
