"Dataset","N","Male","Female","Right","Left","AgeMin","AgeMax","AgeMed","ICVMin","ICVMax","ICVMed","File","yi","vi","df","t","p","asy"
"Foxe",22,15,4,NA,NA,20,55,40,875116,1410000,1285000,"Vermont/Foxe/ASY_DescriptiveInfo.Rdata",-0.370461660121373,0.056243206358418,18,-1.61480493892538,0.123745334235663,-0.0517627303175103
"Garavan",15,11,4,NA,NA,19,33,22,1230000,1700000,1470000,"Vermont/Garavan/ASY_DescriptiveInfo.Rdata",NA,NA,NA,NA,NA,NA
"London",101,45,56,99,2,18,54,33,1317580,1897910,1578800,"Vermont/London/ASY_DescriptiveInfo.Rdata",-0.334674143336922,0.0108866328980325,96,-3.29615804766328,0.00137453806005323,-0.0366017154116176
"Luijten",43,27,16,NA,NA,18,28,22,1267940,1884160,1558980,"Vermont/Luijten/ASY_DescriptiveInfo.Rdata",-0.327344996394878,0.0277257203508521,37,-2.01789007957842,0.05089810935893,-0.053869972911069
"Momenan",140,73,67,128,12,21,55,29,880047,1870000,1380000,"Vermont/Momenan/ASY_DescriptiveInfo.Rdata",-0.0241750610768374,0.00730140304225573,136,-0.2829618352277,0.777636327791368,-0.0191874197626235
"Orr",14,13,1,NA,NA,14,19,16,1459160,1816790,1654990,"Vermont/Orr/ASY_DescriptiveInfo.Rdata",NA,NA,NA,NA,NA,NA
"Ozlem",22,12,11,20,1,17,23,20,1002660,1603610,1363665,"Vermont/Ozlem/ASY_DescriptiveInfo.Rdata",-0.460290483866292,0.0526635078461396,20,-2.10931598398513,0.0477192433736285,-0.0575686712327832
"Paulus",31,18,13,NA,NA,18,55,37,1205720,1710840,1460350,"Vermont/Paulus/ASY_DescriptiveInfo.Rdata",-0.584262048051141,0.0390227023465486,29,-3.20013503211777,0.00331729801244387,-0.0689191561421033
"Schmaal",18,18,0,NA,NA,29,56,43,1443460,1837480,1652215,"Vermont/Schmaal/ASY_DescriptiveInfo_nosex.Rdata",-0.538301534523253,0.0636046817241691,17,-2.2838199923071,0.0355145404666614,-0.0932566307731725
"Sinha",131,86,45,115,15,19,50,27,844969,1350000,1090000,"Vermont/Sinha/ASY_DescriptiveInfo.Rdata",-0.265555982774633,0.00834887088704597,123,-2.95710627445781,0.00372433449001849,-0.0324993803560123
"Sjoerds",20,14,6,17,3,27,68,49.5,1260000,1850000,1565000,"Vermont/Sjoerds/ASY_DescriptiveInfo.Rdata",-0.456854077800122,0.0788827017286643,13,-1.70939143487862,0.111125143186081,-0.124682998991541
"VanHolst",24,24,0,NA,NA,21,53,38.5,1295890,2013820,1674265,"Vermont/VanHolst/ASY_DescriptiveInfo_nosex.Rdata",-0.652321373390126,0.0527287646561213,22,-3.12842340583501,0.00488883897301593,-0.0790255387277529
"Yucel",179,116,66,NA,NA,18,55,19,1290000,1990000,1590000,"Vermont/Yucel/ASY_DescriptiveInfo.Rdata",-0.358266428044223,0.00594512523313845,178,-4.79327812566498,3.44881441823484e-06,-0.0463720677094148
"Kwon_3T",89,54,35,NA,NA,18,48,25,1190000,1920000,1570000,"YunOCD/Kwon_3T/ASY_DescriptiveInfo.Rdata",-0.407940251153056,0.0123091775483569,87,-3.82681876614924,0.000243916865129056,-0.0461888969798637
"KwonNMC_15T",103,57,46,NA,NA,18,36,24,1200000,1830000,1550000,"YunOCD/KwonNMC_15T/ASY_DescriptiveInfo.Rdata",-0.542137248100104,0.011244670567537,101,-5.47531781445702,3.20042884733473e-07,-0.0469588474675065
"KwonSNU_15T",45,29,16,NA,NA,18,42,24,1250000,1920000,1560000,"YunOCD/KwonSNU_15T/ASY_DescriptiveInfo.Rdata",-0.566712946688686,0.0263768586811883,43,-3.75914841600611,0.00050949770599541,-0.0722360771282576
