"Dataset","N","Male","Female","Right","Left","AgeMin","AgeMax","AgeMed","ICVMin","ICVMax","ICVMed","File","yi","vi","df","t","p","asy"
"Garavan",15,11,4,NA,NA,19,33,22,1230000,1700000,1470000,"Vermont/Garavan/ASY_DescriptiveInfo.Rdata",NA,NA,NA,NA,NA,NA
"London",101,45,56,99,2,18,54,33,1317580,1897910,1578800,"Vermont/London/ASY_DescriptiveInfo.Rdata",-0.938610981205463,0.0145504574446439,98,-9.33906134629754,3.29305294848084e-15,-0.144416173077334
"Luijten",43,27,16,NA,NA,18,28,22,1267940,1884160,1558980,"Vermont/Luijten/ASY_DescriptiveInfo.Rdata",-1.15966858551014,0.0452004220029606,36,-7.05398861950501,2.78922599742237e-08,-0.173542513319162
"Momenan",140,73,67,128,12,21,55,29,880047,1870000,1380000,"Vermont/Momenan/ASY_DescriptiveInfo.Rdata",-1.08790160062945,0.0115345285965657,137,-12.7799501245503,4.09830203624499e-25,-0.143634041502331
"Orr",14,13,1,NA,NA,14,19,16,1459160,1816790,1654990,"Vermont/Orr/ASY_DescriptiveInfo.Rdata",NA,NA,NA,NA,NA,NA
"Ozlem",22,12,11,20,1,17,23,20,1002660,1603610,1363665,"Vermont/Ozlem/ASY_DescriptiveInfo.Rdata",-0.740045400653459,0.0553840694571378,22,-3.54913306113645,0.00179879066707637,-0.110919289412229
"Paulus",31,18,13,NA,NA,18,55,37,1205720,1710840,1460350,"Vermont/Paulus/ASY_DescriptiveInfo.Rdata",-0.820915315323319,0.0431274508860062,30,-4.57066303755855,7.8079942898132e-05,-0.147595585182521
"Schmaal",18,18,0,NA,NA,29,56,43,1443460,1837480,1652215,"Vermont/Schmaal/ASY_DescriptiveInfo_nosex.Rdata",-0.784004304961128,0.0769018455940465,16,-3.23253256029369,0.00520895780160772,-0.184813515612149
"Sinha",131,86,45,115,15,19,50,27,844969,1350000,1090000,"Vermont/Sinha/ASY_DescriptiveInfo.Rdata",-0.968600220416135,0.0114772905741804,127,-10.9584605458405,4.44467668802432e-20,-0.161599667199513
"Sjoerds",20,14,6,17,3,27,68,49.5,1260000,1850000,1565000,"Vermont/Sjoerds/ASY_DescriptiveInfo.Rdata",-0.69309033664969,0.068899283743255,17,-2.94053326211918,0.00914149641016326,-0.104228176013918
"VanHolst",24,24,0,NA,NA,21,53,38.5,1295890,2013820,1674265,"Vermont/VanHolst/ASY_DescriptiveInfo_nosex.Rdata",-1.49538915913184,0.0882539320260213,23,-7.32588081352519,1.87674685554385e-07,-0.223349725885135
"Yucel",179,116,66,NA,NA,18,55,19,1290000,1990000,1590000,"Vermont/Yucel/ASY_DescriptiveInfo.Rdata",-1.04087448759667,0.00856505471924897,179,-13.9647966618685,1.86579529894882e-30,-0.146077752613214
"Kwon_3T",89,54,35,NA,NA,18,48,25,1190000,1920000,1570000,"YunOCD/Kwon_3T/ASY_DescriptiveInfo.Rdata",-1.24454536170529,0.0201641656667168,87,-11.6748703567153,1.68761560546207e-19,-0.183263510948198
"KwonNMC_15T",103,57,46,NA,NA,18,36,24,1200000,1830000,1550000,"YunOCD/KwonNMC_15T/ASY_DescriptiveInfo.Rdata",-1.22321992631464,0.0169721698453068,102,-12.4143263924274,4.09758574092417e-22,-0.191720169235977
"KwonSNU_15T",45,29,16,NA,NA,18,42,24,1250000,1920000,1560000,"YunOCD/KwonSNU_15T/ASY_DescriptiveInfo.Rdata",-1.51349098768872,0.0476739441090553,44,-10.1528061954158,4.17642794419011e-13,-0.189605891408469
