"Dataset","N","Male","Female","Right","Left","AgeMin","AgeMax","AgeMed","ICVMin","ICVMax","ICVMed","File","yi","vi","df","t","p","asy"
"NICAP",81,47,34,69,11,9,11,10,1326550,1877490,1595970,"ADHDs/NICAP/ASY_DescriptiveInfo.Rdata",-0.301744539998833,0.0130690610463694,79,-2.69888521310718,0.008505322419457,-0.0168966245786085
"NICHE",80,67,13,69,11,7,16,10,1272060,1862389,1563165,"ADHDs/NICHE/ASY_DescriptiveInfo.Rdata",-0.258372378026572,0.0141558649707336,72,-2.20753456554563,0.0304638946370554,-0.0156860889397443
"NIH",304,205,99,NA,NA,4,18,10,1146550,1829489,1460903,"ADHDs/NIH/ASY_DescriptiveInfo.Rdata",-0.110658162420055,0.00486049572200527,206,-1.59209371093787,0.112896955729989,-0.00789715577402782
"NYU ADHD",40,22,18,NA,NA,20,49,31,934852,1762720,1497460,"ADHDs/NYU ADHD/ASY_DescriptiveInfo.Rdata",-0.250120479494189,0.02578200317828,39,-1.58190080931016,0.121749254903128,-0.0145782273441029
"OHSU",112,60,52,NA,NA,7,13,10,966984,1890000,1450000,"ADHDs/OHSU/ASY_DescriptiveInfo.Rdata",-0.176412135521126,0.00914919478179786,110,-1.85861717765192,0.065754685374807,-0.009117088140172
"UAB-ADHD",95,64,31,NA,NA,6,50,27,1004270,1972030,1448310,"ADHDs/UAB-ADHD/ASY_DescriptiveInfo.Rdata",-0.0259729993156708,0.0106418861526247,93,-0.251817571238531,0.801737717134396,-0.021857404468349
"UCHZ",39,21,18,NA,NA,9,53,15,1059950,1864990,1483240,"ADHDs/UCHZ/ASY_DescriptiveInfo.Rdata",-0.300675122232794,0.0275053359096014,37,-1.85348593383624,0.0717995512918446,-0.015416809860681
"HUBIN_KASP",77,43,34,70,4,20,68.97,44.85,1321762,1992782,1560192,"Aldo/HUBIN_KASP/ASY_DescriptiveInfo.Rdata",-0.123934310278858,0.013435731421762,74,-1.07330261101994,0.286622946621848,-0.00661164186107908
"TOP15T",303,159,144,279,22,18.28,73.4,33.97,1199482,2065684,1613283,"Aldo/TOP15T/ASY_DescriptiveInfo.Rdata",-0.269936630025335,0.00344329864489939,300,-4.6832254967127,4.28512811719627e-06,-0.018302436933463
"TOP3T_0",380,204,176,277,42,12.5,78,31.1,1080887,2023835,1546874,"Aldo/TOP3T_0/ASY_DescriptiveInfo.Rdata",-0.173709667627967,0.00272141427429949,372,-3.3548909278883,0.000875691045583941,-0.0111131858740913
"TOP3T_GE750",386,178,208,275,23,12.01,88,42,1190360,1981293,1545960,"Aldo/TOP3T_GE750/ASY_DescriptiveInfo.Rdata",0.0620677015298625,0.00261599529970392,382,1.21468886408645,0.225235088792718,0.00820941568372903
"Anna",165,92,73,NA,NA,8,17,15,1211620,1999940,1549165,"Anna/ASY_DescriptiveInfo.Rdata",0.112758524085585,0.00628973276485612,159,1.42629504683762,0.155743713866441,0.00668278351531398
"AnneU",30,16,14,28,2,19,40,26.5,1070000,1790000,1425000,"AnneU/ASY_DescriptiveInfo.Rdata",-0.225617800459538,0.0353604033083483,28,-1.2149890388978,0.234516866744434,-0.015539139903685
"BIG",2326,973,1353,1995,103,17.39,82.66,22.47,1076480,2086070,1610760,"BIG/ASY_DescriptiveInfo.Rdata",-0.193471804087817,0.000440620964311634,2311,-9.30275527544454,3.07261842068298e-20,-0.0133859287791679
"BILGIN",453,221,232,248,205,18.08,57.18,24.03,1111532,1835334,1396760,"BILGIN/ASY_DescriptiveInfo.Rdata",-0.128901020046079,0.0022709633704605,443,-2.71611303119004,0.00686377885604082,-0.00606114999061212
"CAMH_ASD",146,77,69,139,6,18,86,40,1123430,1833770,1471570,"CAMH_ASD/ASY_DescriptiveInfo.Rdata",-0.067220588193247,0.00705816411083467,141,-0.801025755978262,0.424464469468999,-0.0027985548483972
"Christoph",85,44,41,NA,NA,21,75,35,1240000,1930000,1570000,"Christoph/ASY_DescriptiveInfo.Rdata",-0.342449185526664,0.0127546472570354,82,-3.11986055897274,0.0024974697132837,-0.0266054720315747
"ClarissaBr",398,149,249,110,5,18,55,32,811432,1900000,1330000,"ClarissaBr/ASY_DescriptiveInfo.Rdata",-0.18258122154605,0.00256734331118844,395,-3.633320433798,0.00031671824426451,-0.0094592442143382
"Colm_UCSF",88,46,42,NA,NA,13,17,15,1230000,1810000,1560000,"Colm_UCSF/ASY_DescriptiveInfo.Rdata",-0.230052260366939,0.011798414037356,86,-2.14578463446232,0.0347081564396442,-0.0142972289181922
"ClinG_sample",323,132,191,307,15,18,58,24,1062340,2081450,1581790,"Egle/ClinG_sample/ASY_DescriptiveInfo.Rdata",-0.101682966141493,0.00312164507081263,321,-1.82463559218626,0.0689854171851552,-0.00653420197712789
"HMS_sample",55,21,34,44,7,19,64,41,1155270,1921180,1525650,"Egle/HMS_sample/ASY_DescriptiveInfo.Rdata",-0.355298060504803,0.020444583767293,51,-2.56209075044595,0.0134016352668722,-0.0188285580026195
"EstherCOBRE",70,50,20,NA,NA,18,65,34.5,1070000,1920000,1505000,"EstherCOBRE/ASY_DescriptiveInfo.Rdata",-0.131207549784747,0.015759495477504,63,-1.04966039827798,0.29788427282852,-0.0109014439256448
"EstherMCIC",164,102,62,150,5,18,60,27,1290000,1990000,1615000,"EstherMCIC/ASY_DescriptiveInfo.Rdata",-0.118164645341936,0.00625454311617635,160,-1.49934126496087,0.135755653757703,-0.00805844363033623
"FIDMAG",117,55,62,NA,NA,21,63,41,1211550,1850590,1509640,"FIDMAG/ASY_DescriptiveInfo.Rdata",-0.0743919422776183,0.00879620246085893,113,-0.794288589018727,0.428692396334538,-0.00485054889237754
"GEB",674,305,374,616,26,16.92,24.08,20.33,861850,1597510,1129565,"GEB/ASY_DescriptiveInfo.Rdata",0.0236947995947281,0.0014974262301855,667,0.612408586315811,0.540476180261016,0.00263741474211987
"GloriaBPSydney",100,47,53,91,8,14,30,22,995969,1784914,1360040,"GloriaBPSydney/ASY_DescriptiveInfo.Rdata",-0.157659373988911,0.0103309003990131,97,-1.56074817451259,0.121839987394672,-0.00337417501857079
"JPCapeTown",26,10,16,NA,NA,19,56,29,1333950,1885170,1577910,"JPCapeTown/ASY_DescriptiveInfo.Rdata",-0.120148701949988,0.0402887142116053,24,-0.60074350974994,0.553642415179079,-0.00468667100106837
"Malt",44,18,26,NA,NA,20,50,27.5,970748,1648073,1307202,"Malt/ASY_DescriptiveInfo.Rdata",-0.0582114195916074,0.0227657791973963,43,-0.38613087459861,0.701303745601308,0.000721320517414464
"MatthewSacchet",59,23,36,49,9,18.85,60.53,35.73,1060000,1710000,1430000,"MatthewSacchet/ASY_DescriptiveInfo.Rdata",0.194173556998426,0.0181937800914055,55,1.45306184771867,0.151888618939735,0.010129987199277
"MDD_Ilya",74,31,43,NA,NA,20,64,40.5,1300000,1930000,1570000,"MDD_Ilya/ASY_DescriptiveInfo.Rdata",-0.253951639639462,0.0154066525020565,66,-2.07868375744443,0.0415375148899733,-0.0184866308393117
"MichelleLBC",636,336,300,593,38,71.04,74.22,72.69,1059294,1812082,1433641,"MichelleLBC/ASY_DescriptiveInfo.Rdata",-0.0588980241303904,0.00158753484726344,630,-1.47950148445982,0.139506180344719,-0.00350354296508816
"ASY_results_FOR2107",425,160,265,403,22,18,65,27,1150870,1948960,1544530,"Muenster/ASY_results_FOR2107/ASY_DescriptiveInfo.Rdata",-0.119855363019072,0.00245654305859077,409,-2.42688613210792,0.01566016997282,-0.00622630772432729
"ASY_results_MuensterCohort",739,323,416,725,14,17,65,32,930805,2015100,1432380,"Muenster/ASY_results_MuensterCohort/ASY_DescriptiveInfo.Rdata",0.076799182645858,0.00137767727641145,727,2.07215523629199,0.038602962550564,0.00524488611877219
"NESDA",65,23,42,NA,NA,21,56,40,992501,1906610,1499970,"NESDA/ASY_DescriptiveInfo.Rdata",-0.13337489395229,0.015521452787206,64,-1.07530277219535,0.286276352505405,-0.00775857314693959
"NeuroIMAGE",388,180,208,NA,NA,7.72,28.59,16.53,1259250,2025730,1579145,"NeuroIMAGE/ASY_DescriptiveInfo.Rdata",-0.229366838641282,0.00272229329796856,376,-4.4534984331363,1.11550428119387e-05,-0.0166033562012123
"NicolaMAS",532,242,290,497,16,70.3,90.06,78.08,912609,1884820,1376990,"NicolaMAS/ASY_DescriptiveInfo.Rdata",-0.239292830569577,0.0019705565696954,521,-5.4671997104335,7.10254856926177e-08,-0.0156945597479784
"NicolaOATS",413,143,270,369,23,65,89,69,1052340,1882020,1425270,"NicolaOATS/ASY_DescriptiveInfo.Rdata",-0.276485828066741,0.00257623376317835,402,-5.55041426274345,5.18320844948209e-08,-0.0178861694006684
"NORM_Moscow",54,54,0,NA,NA,16.07,27.62,22.94,1149026,1872418,1533725,"NORM_Moscow/ASY_DescriptiveInfo_nosex.Rdata",-0.0327186344949469,0.019241062586954,51,-0.235937428669391,0.814426177458565,-0.00124211983104647
"NUIG",83,48,35,69,5,18,58,36,1270000,1960000,1570000,"NUIG/ASY_DescriptiveInfo.Rdata",-0.181207811190976,0.0116829670737737,86,-1.69019394235878,0.0946127045602408,-0.0289176962177089
"01_Cheng_1.5T",38,11,27,NA,NA,18,49,30.5,1123950,1641540,1367960,"OCD/01_Cheng_1.5T/ASY_DescriptiveInfo.Rdata",-0.229379582922848,0.0342102498843643,29,-1.25636371797971,0.219010952489026,-0.00799218273146939
"01_Cheng_3T",93,27,66,NA,NA,22,39,25,933842,1753880,1307235,"OCD/01_Cheng_3T/ASY_DescriptiveInfo.Rdata",-0.00810762247378292,0.0119051531758463,83,-0.0743075873844707,0.940944437085231,0.00226969140887886
"02_Heuvel_1.5T",49,19,30,44,5,21,53,29,1162690,1843920,1478330,"OCD/02_Heuvel_1.5T/ASY_DescriptiveInfo.Rdata",-0.588750589793992,0.0293328407122847,39,-3.723585675033,0.000619707804695559,-0.0336277462407316
"02_Heuvel_3T",36,17,19,29,5,21.51,64.02,39.55,1271150,1780840,1567660,"OCD/02_Heuvel_3T/ASY_DescriptiveInfo.Rdata",-0.00757318295895079,0.0333342892183355,29,-0.0414800313873107,0.96719748496819,-0.00129204879022503
"03_Huyser",23,9,14,21,2,8.67,16.83,14.42,1210000,1600000,1400000,"OCD/03_Huyser/ASY_DescriptiveInfo.Rdata",-0.22791916214985,0.048855884392264,20,-1.0444568128826,0.308734616505319,-0.0149809290779687
"04_Mataix_Cols",33,21,12,17,2,21,63,32,1200000,1970000,1450000,"OCD/04_Mataix_Cols/ASY_DescriptiveInfo.Rdata",-0.140553269253824,0.0360670575267489,27,-0.74373799280544,0.463458566961612,-0.00904815166471666
"OXUK",35,16,19,31,4,13.7,18.88,16.27,1370000,1960000,1640000,"OXUK/ASY_DescriptiveInfo.Rdata",-0.352891380917717,0.0303504618103716,34,-2.08773356427741,0.0443866201684136,-0.0188871235252267
"GRADUAL",449,207,242,NA,NA,17,27,20,897723,1833040,1432528,"QiuOld/GRADUAL/ASY_DescriptiveInfo.Rdata",-0.14375224269983,0.0022755233190104,443,-3.02904771056292,0.00259669362255825,-0.00915020358242103
"OLDERS",193,58,135,NA,NA,30,80,60,1052606,1787736,1393392,"QiuOld/OLDERS/ASY_DescriptiveInfo.Rdata",-0.124119303268219,0.00527593089383191,190,-1.71536289914511,0.0879089438301413,-0.00786319142162915
"QTIM",1040,366,674,NA,NA,15.4,30.11,22.04,1140000,2010000,1470000,"QTIM/ASY_DescriptiveInfo.Rdata",-0.164724625267463,0.000989811622153079,1023,-5.27118800855883,1.65310051811678e-07,-0.0116919309023693
"Quinn",54,23,31,NA,NA,7,24,17,1280000,1880000,1570000,"Quinn/ASY_DescriptiveInfo.Rdata",0.126953477241032,0.0186677517165147,53,0.932913720937695,0.35509522032041,0.0105289200063823
"SaoPaulo1",69,45,24,NA,NA,17,43,27,787079,1316860,1045415,"SaoPaulo1/ASY_DescriptiveInfo.Rdata",-0.256794891467777,0.0156510880021511,65,-2.08621156039854,0.0408878373097478,-0.0157711860162403
"SaoPaulo3",85,45,40,NA,NA,18,50,29,1014957,1860720,1465983,"SaoPaulo3/ASY_DescriptiveInfo.Rdata",0.0415869016912885,0.0117748792376017,84,0.383412288983903,0.702382756951239,0.00262695364294046
"SaudEPIGEN",68,39,29,63,5,18.35,54.11,33.44,920698,2020000,1560000,"SaudEPIGEN/ASY_DescriptiveInfo.Rdata",-0.0150020991752658,0.0151532201740884,65,-0.121877629850017,0.903371950127147,-0.00206219312529164
"SHIP-2",448,250,198,408,22,31,89,57,1215740,2036700,1573160,"SHIP/SHIP-2/ASY_DescriptiveInfo.Rdata",-0.186086559974041,0.000915674260937431,1110,-6.20257518044743,7.82507733215278e-10,-0.0129647063873963
"SHIP-TREND-0",937,528,409,855,36,21,81,51,1166230,2047120,1596805,"SHIP/SHIP-TREND-0/ASY_DescriptiveInfo.Rdata",-0.183558862942295,0.000519594751191791,1956,-8.12027564275102,8.14283148353336e-16,-0.0121096347527772
"StenerEOP",47,20,27,NA,NA,12.01,18.78,16.13,1288205,1880424,1531958,"StenerEOP/ASY_DescriptiveInfo.Rdata",0.300101016499801,0.0232228957789357,44,2.01313881903102,0.0502430255321944,0.0192115865814282
"UMCG_sample_groenewold",23,6,17,NA,NA,24,66,44,1207950,1816640,1471080,"UMCG_sample_groenewold/ASY_DescriptiveInfo.Rdata",-0.15069369558726,0.0481597283307082,20,-0.69056526678125,0.497775598893601,-0.0129992133721285
"1.5T_Adults_Lateralization",20,14,6,NA,NA,18,38,24.5,1084040,1685950,1424395,"Venkat/1.5T_Adults_Lateralization/ASY_DescriptiveInfo.Rdata",0.342203778150852,0.0529275856445179,19,1.53038182020512,0.142402090512969,0.0214283952874275
"3T_Adults_Lateralization",170,108,62,NA,NA,18,45,26,995985,1710000,1410000,"Venkat/3T_Adults_Lateralization/ASY_DescriptiveInfo.Rdata",0.0459753844746892,0.00603046306017348,165,0.592351392571041,0.554426180156989,0.00525772461892355
"3T_Child_Adolescent_Lateralization",14,7,7,NA,NA,10,18,14,1140000,1670000,1340000,"Venkat/3T_Child_Adolescent_Lateralization/ASY_DescriptiveInfo.Rdata",NA,NA,NA,NA,NA,NA
"Cousijn",40,25,15,37,3,17.66,26.04,21.68,979900,1884780,1481670,"Vermont/Cousijn/ASY_DescriptiveInfo.Rdata",-0.348697166876664,0.0265198714273477,39,-2.20535452195616,0.0333915856441456,-0.0206787624215272
"DStein",63,50,13,NA,NA,3,53,25,1170000,1860000,1600000,"Vermont/DStein/ASY_DescriptiveInfo.Rdata",-0.0903849924296403,0.0164604053021025,60,-0.705929357830423,0.482964144316308,-0.00346177460848246
"EStein",230,113,117,NA,NA,18,55,29.5,856579,1829470,1409095,"Vermont/EStein/ASY_DescriptiveInfo.Rdata",-0.195120161882962,0.00446945587187113,227,-2.94624983439918,0.00355175723785577,-0.0127836997498001
"Foxe",22,15,4,NA,NA,20,55,40,875116,1410000,1285000,"Vermont/Foxe/ASY_DescriptiveInfo.Rdata",-0.787578710545257,0.0655070056326032,19,-3.52215906882165,0.00227783610962568,-0.0391237425675799
"Garavan",15,11,4,NA,NA,19,33,22,1230000,1700000,1470000,"Vermont/Garavan/ASY_DescriptiveInfo.Rdata",NA,NA,NA,NA,NA,NA
"London",101,45,56,99,2,18,54,33,1317580,1897910,1578800,"Vermont/London/ASY_DescriptiveInfo.Rdata",0.0317793010134243,0.0103144841441902,96,0.31298981672169,0.754967347422139,0.00168235423320908
"Luijten",43,27,16,NA,NA,18,28,22,1267940,1884160,1558980,"Vermont/Luijten/ASY_DescriptiveInfo.Rdata",-0.108270132973312,0.0264700318643955,37,-0.667421923803997,0.50864425501097,-0.0085302334828066
"Momenan",140,73,67,128,12,21,55,29,880047,1870000,1380000,"Vermont/Momenan/ASY_DescriptiveInfo.Rdata",-0.14061065678995,0.00759312540151467,132,-1.62160120090787,0.107274996885127,-0.00603772242425985
"Orr",14,13,1,NA,NA,14,19,16,1459160,1816790,1654990,"Vermont/Orr/ASY_DescriptiveInfo.Rdata",NA,NA,NA,NA,NA,NA
"Ozlem",22,12,11,20,1,17,23,20,1002660,1603610,1363665,"Vermont/Ozlem/ASY_DescriptiveInfo.Rdata",-0.21369820539602,0.0464924300679427,21,-1.00233343043547,0.327593086878304,-0.0178913956752323
"Paulus",31,18,13,NA,NA,18,55,37,1205720,1710840,1460350,"Vermont/Paulus/ASY_DescriptiveInfo.Rdata",-0.255123849001071,0.0333078738440181,30,-1.42046947457619,0.165781495959269,-0.0268199613278777
"Schmaal",18,18,0,NA,NA,29,56,43,1443460,1837480,1652215,"Vermont/Schmaal/ASY_DescriptiveInfo_nosex.Rdata",-0.580412025030249,0.0649132810777698,17,-2.46247967268663,0.0247754212797034,-0.0431229684501483
"Sinha",131,86,45,115,15,19,50,27,844969,1350000,1090000,"Vermont/Sinha/ASY_DescriptiveInfo.Rdata",-0.0712887528217371,0.00777163599332899,128,-0.809684586722111,0.419624121476577,-0.00775103944482686
"Sjoerds",20,14,6,17,3,27,68,49.5,1260000,1850000,1565000,"Vermont/Sjoerds/ASY_DescriptiveInfo.Rdata",0.348385387439638,0.0530343094545367,19,1.55802681736526,0.135727954723381,0.0155140959310844
"VanHolst",24,24,0,NA,NA,21,53,38.5,1295890,2013820,1674265,"Vermont/VanHolst/ASY_DescriptiveInfo_nosex.Rdata",-0.182104227736104,0.0441991728208557,22,-0.873341195905326,0.391910412551441,-0.0269301923660518
"Yucel",179,116,66,NA,NA,18,55,19,1290000,1990000,1590000,"Vermont/Yucel/ASY_DescriptiveInfo.Rdata",-0.206061293927291,0.00580244675242895,175,-2.73371198308785,0.0069061749026911,-0.0146545488078605
"Kwon_3T",89,54,35,NA,NA,18,48,25,1190000,1920000,1570000,"YunOCD/Kwon_3T/ASY_DescriptiveInfo.Rdata",0.0622962670703046,0.0113856865050619,87,0.584390785689453,0.560469784114023,0.00412926267748832
"KwonNMC_15T",103,57,46,NA,NA,18,36,24,1200000,1830000,1550000,"YunOCD/KwonNMC_15T/ASY_DescriptiveInfo.Rdata",0.146269297709097,0.0101069735372616,99,1.46269297709097,0.146718894223072,0.0126329234753936
"KwonSNU_15T",45,29,16,NA,NA,18,42,24,1250000,1920000,1560000,"YunOCD/KwonSNU_15T/ASY_DescriptiveInfo.Rdata",0.471129784761448,0.0252495826601065,43,3.12512144722924,0.00318035608832314,0.0269618095825406
